file,split,label,modify_video,modify_audio,n_fakes,duration,video_frames,audio_channels,audio_frames,original,fake_periods
test/000296.mp4,test,1,0,1,1,4.864,119,1,75776,test/000293.mp4,"[[1.6, 2.304]]"
test/000244.mp4,test,1,0,1,1,5.184,125,1,80896,test/000241.mp4,"[[0.6, 1.384]]"
test/000243.mp4,test,1,1,0,1,4.8,116,1,74752,test/000241.mp4,"[[0.6, 1.0]]"
test/000298.mp4,test,1,1,1,1,7.36,181,1,115712,test/000297.mp4,"[[3.6, 4.504]]"
test/000297.mp4,test,0,0,0,0,6.656,164,1,104448,,[]
test/000305.mp4,test,0,0,0,0,4.48,109,1,69632,,[]
test/000302.mp4,test,1,1,1,1,7.68,190,1,120832,test/000301.mp4,"[[5.8, 6.764]]"
test/000306.mp4,test,1,1,1,1,5.76,139,1,90112,test/000305.mp4,"[[0.5, 1.914]]"
test/000303.mp4,test,1,1,0,1,7.04,173,1,110592,test/000301.mp4,"[[5.8, 6.08]]"
test/000250.mp4,test,0,0,0,0,4.096,100,1,63488,,[]
test/000309.mp4,test,0,0,0,0,4.416,108,1,68608,,[]
test/000310.mp4,test,0,0,0,0,6.912,171,1,108544,,[]
test/000254.mp4,test,0,0,0,0,4.992,122,1,77824,,[]
test/000311.mp4,test,1,1,1,1,7.616,187,1,119808,test/000310.mp4,"[[5.0, 6.024]]"
test/000313.mp4,test,1,0,1,1,7.616,188,1,119808,test/000310.mp4,"[[5.0, 6.024]]"
test/000312.mp4,test,1,1,0,1,7.04,173,1,110592,test/000310.mp4,"[[5.0, 5.4]]"
test/000316.mp4,test,1,1,0,1,6.208,151,1,97280,test/000314.mp4,"[[3.0, 3.28]]"
test/000314.mp4,test,0,0,0,0,6.08,149,1,95232,,[]
test/000315.mp4,test,1,1,1,1,6.976,171,1,109568,test/000314.mp4,"[[3.0, 4.144]]"
test/000317.mp4,test,1,0,1,1,6.976,171,1,109568,test/000314.mp4,"[[3.0, 4.144]]"
test/000256.mp4,test,1,1,0,1,5.12,124,1,79872,test/000254.mp4,"[[2.1, 2.38]]"
test/000319.mp4,test,1,1,1,1,7.808,193,1,122880,test/000318.mp4,"[[4.7, 5.784]]"
test/000318.mp4,test,0,0,0,0,6.848,169,1,107520,,[]
test/000262.mp4,test,0,0,0,0,10.112,251,1,159744,,[]
test/000259.mp4,test,1,1,1,1,9.984,245,1,157696,test/000258.mp4,"[[4.4, 5.904]]"
test/000325.mp4,test,1,1,0,1,4.928,120,1,76800,test/000323.mp4,"[[0.4, 0.8]]"
test/000324.mp4,test,1,1,1,1,5.632,137,1,88064,test/000323.mp4,"[[0.4, 1.514]]"
test/000326.mp4,test,1,0,1,1,5.632,138,1,88064,test/000323.mp4,"[[0.4, 1.52]]"
test/000323.mp4,test,0,0,0,0,4.8,118,1,74752,,[]
test/000320.mp4,test,1,1,0,1,6.976,172,1,109568,test/000318.mp4,"[[4.7, 4.9]]"
test/000261.mp4,test,1,0,1,1,9.984,245,1,157696,test/000258.mp4,"[[4.4, 5.904]]"
test/000321.mp4,test,1,0,1,1,7.232,178,1,113664,test/000318.mp4,"[[4.7, 5.204]]"
test/000322.mp4,test,0,0,0,0,7.744,192,1,121856,,[]
test/000327.mp4,test,0,0,0,0,6.72,166,1,105472,,[]
test/000328.mp4,test,1,1,1,1,7.232,178,1,113664,test/000327.mp4,"[[1.5, 2.314]]"
test/000270.mp4,test,0,0,0,0,10.304,255,1,162816,,[]
test/000333.mp4,test,1,1,0,1,6.08,149,1,95232,test/000331.mp4,"[[3.3, 3.864]]"
test/000334.mp4,test,1,0,1,1,6.336,156,1,99328,test/000331.mp4,"[[3.3, 4.164]]"
test/000338.mp4,test,1,0,1,1,6.4,156,1,100352,test/000335.mp4,"[[2.7, 3.164]]"
test/000331.mp4,test,0,0,0,0,5.952,147,1,93184,,[]
test/000330.mp4,test,1,0,1,1,7.168,177,1,112640,test/000327.mp4,"[[1.5, 2.244]]"
test/000337.mp4,test,1,1,0,1,6.208,152,1,97280,test/000335.mp4,"[[2.7, 2.98]]"
test/000339.mp4,test,0,0,0,0,11.584,287,1,183296,,[]
test/000342.mp4,test,1,0,1,2,12.48,309,1,197632,test/000339.mp4,"[[8.9, 9.404], [7.5, 8.444]]"
test/000345.mp4,test,1,0,1,1,11.968,296,1,189440,test/000339.mp4,"[[8.9, 9.364]]"
test/000344.mp4,test,1,1,0,1,11.712,290,1,185344,test/000339.mp4,"[[8.9, 9.1]]"
test/000341.mp4,test,1,1,0,2,11.84,292,1,187392,test/000339.mp4,"[[8.9, 9.1], [7.5, 7.98]]"
test/000340.mp4,test,1,1,1,2,13.056,323,1,206848,test/000339.mp4,"[[8.9, 9.924], [7.5, 8.464]]"
test/000346.mp4,test,0,0,0,0,4.864,120,1,75776,,[]
test/000349.mp4,test,1,0,1,1,5.568,137,1,87040,test/000346.mp4,"[[0.3, 1.284]]"
test/000347.mp4,test,1,1,1,1,5.632,139,1,88064,test/000346.mp4,"[[0.3, 1.384]]"
test/000292.mp4,test,0,0,0,0,5.44,133,1,84992,,[]
test/000350.mp4,test,0,0,0,0,4.544,112,1,70656,,[]
test/000348.mp4,test,1,1,0,1,4.992,123,1,77824,test/000346.mp4,"[[0.3, 0.7]]"
test/000294.mp4,test,1,1,1,1,4.928,121,1,76800,test/000293.mp4,"[[1.6, 2.324]]"
test/000352.mp4,test,1,1,0,1,4.672,115,1,72704,test/000350.mp4,"[[0.5, 0.7]]"
test/000280.mp4,test,0,0,0,0,7.616,188,1,119808,,[]
test/000299.mp4,test,1,1,0,1,6.784,166,1,106496,test/000297.mp4,"[[3.6, 3.88]]"
test/000356.mp4,test,1,1,1,1,5.696,139,1,89088,test/000355.mp4,"[[0.2, 0.834]]"
test/000355.mp4,test,0,0,0,0,5.696,140,1,89088,,[]
test/000359.mp4,test,0,0,0,0,4.864,120,1,75776,,[]
test/000358.mp4,test,1,0,1,1,5.696,140,1,89088,test/000355.mp4,"[[0.2, 0.834]]"
test/000300.mp4,test,1,0,1,1,7.36,181,1,115712,test/000297.mp4,"[[3.6, 4.504]]"
test/000360.mp4,test,1,1,1,1,5.696,139,1,89088,test/000359.mp4,"[[0.7, 1.694]]"
test/000361.mp4,test,1,1,0,1,4.992,122,1,77824,test/000359.mp4,"[[0.7, 0.98]]"
test/000304.mp4,test,1,0,1,1,7.616,188,1,119808,test/000301.mp4,"[[5.8, 6.744]]"
test/000363.mp4,test,0,0,0,0,5.568,137,1,87040,,[]
test/000307.mp4,test,1,1,0,1,4.608,111,1,71680,test/000305.mp4,"[[0.5, 0.78]]"
test/000301.mp4,test,0,0,0,0,6.912,171,1,108544,,[]
test/000366.mp4,test,1,1,0,1,5.632,139,1,88064,test/000364.mp4,"[[3.7, 3.9]]"
test/000365.mp4,test,1,1,1,1,6.016,148,1,94208,test/000364.mp4,"[[3.7, 4.304]]"
test/000367.mp4,test,1,0,1,1,5.696,140,1,89088,test/000364.mp4,"[[3.7, 4.004]]"
test/000370.mp4,test,1,1,0,1,10.112,249,1,159744,test/000368.mp4,"[[2.3, 2.58]]"
test/000308.mp4,test,1,0,1,1,5.696,138,1,89088,test/000305.mp4,"[[0.5, 1.884]]"
test/000373.mp4,test,1,1,1,1,7.616,187,1,119808,test/000372.mp4,"[[2.7, 3.424]]"
test/000369.mp4,test,1,1,1,1,11.008,271,1,174080,test/000368.mp4,"[[2.3, 3.474]]"
test/000368.mp4,test,0,0,0,0,9.984,247,1,157696,,[]
test/000372.mp4,test,0,0,0,0,7.936,196,1,124928,,[]
test/000374.mp4,test,1,1,0,1,8.064,198,1,126976,test/000372.mp4,"[[2.7, 3.864]]"
test/000375.mp4,test,1,0,1,1,7.616,187,1,119808,test/000372.mp4,"[[2.7, 3.424]]"
test/000378.mp4,test,1,1,1,1,4.992,122,1,77824,test/000377.mp4,"[[2.6, 3.234]]"
test/000376.mp4,test,0,0,0,0,4.928,121,1,76800,,[]
test/000371.mp4,test,1,0,1,1,10.944,269,1,173056,test/000368.mp4,"[[2.3, 3.444]]"
test/000377.mp4,test,0,0,0,0,4.8,118,1,74752,,[]
test/000379.mp4,test,1,1,0,1,4.864,119,1,75776,test/000377.mp4,"[[2.6, 3.064]]"
test/000380.mp4,test,1,0,1,1,4.992,122,1,77824,test/000377.mp4,"[[2.6, 3.224]]"
test/000335.mp4,test,0,0,0,0,6.08,150,1,95232,,[]
test/000382.mp4,test,1,1,1,1,7.744,190,1,121856,test/000381.mp4,"[[4.8, 5.434]]"
test/000381.mp4,test,0,0,0,0,7.232,179,1,113664,,[]
test/000383.mp4,test,1,1,0,1,7.36,181,1,115712,test/000381.mp4,"[[4.8, 5.0]]"
test/000384.mp4,test,1,0,1,1,7.808,192,1,122880,test/000381.mp4,"[[4.8, 5.44]]"
test/000386.mp4,test,1,1,1,1,7.68,188,1,120832,test/000385.mp4,"[[5.4, 6.634]]"
test/000388.mp4,test,1,0,1,1,7.68,188,1,120832,test/000385.mp4,"[[5.4, 6.634]]"
test/000387.mp4,test,1,1,0,1,7.04,173,1,110592,test/000385.mp4,"[[5.4, 6.0]]"
test/000329.mp4,test,1,1,0,1,6.848,169,1,107520,test/000327.mp4,"[[1.5, 1.9]]"
test/000389.mp4,test,0,0,0,0,6.848,169,1,107520,,[]
test/000392.mp4,test,1,0,1,1,7.104,175,1,111616,test/000389.mp4,"[[6.1, 6.444]]"
test/000390.mp4,test,1,1,1,1,7.424,183,1,116736,test/000389.mp4,"[[6.1, 6.794]]"
test/000395.mp4,test,1,1,0,1,8.448,207,1,133120,test/000393.mp4,"[[5.8, 6.164]]"
test/000336.mp4,test,1,1,1,1,6.464,158,1,101376,test/000335.mp4,"[[2.7, 3.214]]"
test/000396.mp4,test,1,0,1,1,8.64,212,1,136192,test/000393.mp4,"[[5.8, 6.314]]"
test/000332.mp4,test,1,1,1,1,6.4,157,1,100352,test/000331.mp4,"[[3.3, 4.234]]"
test/000353.mp4,test,1,0,1,1,4.864,120,1,75776,test/000350.mp4,"[[0.5, 0.924]]"
test/000398.mp4,test,1,1,1,2,18.432,458,1,292864,test/000397.mp4,"[[0.5, 1.224], [7.824, 8.548]]"
test/000397.mp4,test,0,0,0,0,18.304,455,1,290816,,[]
test/000405.mp4,test,1,1,1,1,6.72,163,1,105472,test/000404.mp4,"[[4.2, 5.104]]"
test/000343.mp4,test,1,1,1,1,12.48,309,1,197632,test/000339.mp4,"[[8.9, 9.894]]"
test/000406.mp4,test,1,1,0,1,6.208,151,1,97280,test/000404.mp4,"[[4.2, 4.6]]"
test/000400.mp4,test,1,0,1,2,18.432,457,1,292864,test/000397.mp4,"[[0.5, 1.204], [7.804, 8.528]]"
test/000357.mp4,test,1,1,0,1,5.76,141,1,90112,test/000355.mp4,"[[0.2, 0.864]]"
test/000351.mp4,test,1,1,1,1,5.376,132,1,83968,test/000350.mp4,"[[0.5, 1.404]]"
test/000404.mp4,test,0,0,0,0,6.08,149,1,95232,,[]
test/000408.mp4,test,0,0,0,0,8.704,215,1,137216,,[]
test/000385.mp4,test,0,0,0,0,6.912,171,1,108544,,[]
test/000412.mp4,test,0,0,0,0,10.624,263,1,167936,,[]
test/000362.mp4,test,1,0,1,1,5.696,139,1,89088,test/000359.mp4,"[[0.7, 1.684]]"
test/000391.mp4,test,1,1,0,1,6.976,172,1,109568,test/000389.mp4,"[[6.1, 6.3]]"
test/000354.mp4,test,0,0,0,0,4.352,107,1,67584,,[]
test/000364.mp4,test,0,0,0,0,5.504,136,1,86016,,[]
test/000407.mp4,test,1,0,1,1,6.72,163,1,105472,test/000404.mp4,"[[4.2, 5.104]]"
test/000409.mp4,test,1,1,1,1,9.024,222,1,142336,test/000408.mp4,"[[1.9, 2.504]]"
test/000393.mp4,test,0,0,0,0,8.384,207,1,132096,,[]
test/000394.mp4,test,1,1,1,1,8.64,212,1,136192,test/000393.mp4,"[[5.8, 6.314]]"
test/000401.mp4,test,1,1,1,1,18.752,464,1,297984,test/000397.mp4,"[[0.5, 1.314]]"
test/000411.mp4,test,1,0,1,1,8.96,221,1,141312,test/000408.mp4,"[[1.9, 2.444]]"
test/000410.mp4,test,1,1,0,1,8.832,217,1,139264,test/000408.mp4,"[[1.9, 2.264]]"
test/000402.mp4,test,1,1,0,1,18.432,457,1,292864,test/000397.mp4,"[[0.5, 0.98]]"
test/000403.mp4,test,1,0,1,1,18.752,464,1,297984,test/000397.mp4,"[[0.5, 1.284]]"
test/000414.mp4,test,1,1,0,2,10.88,268,1,172032,test/000412.mp4,"[[3.3, 3.7], [6.3, 6.58]]"
test/000413.mp4,test,1,1,1,2,12.16,301,1,192512,test/000412.mp4,"[[3.3, 4.084], [6.684, 7.918]]"
test/000399.mp4,test,1,1,0,2,18.496,459,1,293888,test/000397.mp4,"[[0.5, 0.98], [7.58, 8.544]]"
test/000427.mp4,test,1,1,1,1,6.464,157,1,101376,test/000426.mp4,"[[2.4, 3.544]]"
test/000419.mp4,test,0,0,0,0,10.304,256,1,162816,,[]
test/000428.mp4,test,1,1,0,1,5.568,135,1,87040,test/000426.mp4,"[[2.4, 2.6]]"
test/000426.mp4,test,0,0,0,0,5.44,133,1,84992,,[]
test/000421.mp4,test,1,1,0,2,10.496,261,1,165888,test/000419.mp4,"[[5.0, 5.28], [4.7, 4.98]]"
test/000417.mp4,test,1,1,0,1,10.752,266,1,169984,test/000412.mp4,"[[3.3, 3.7]]"
test/000418.mp4,test,1,0,1,1,11.008,272,1,174080,test/000412.mp4,"[[3.3, 4.004]]"
test/000431.mp4,test,1,1,1,1,8.256,204,1,130048,test/000430.mp4,"[[2.7, 3.724]]"
test/000422.mp4,test,1,0,1,2,11.968,296,1,189440,test/000419.mp4,"[[5.0, 6.294], [4.7, 5.444]]"
test/000432.mp4,test,1,1,0,1,7.488,185,1,117760,test/000430.mp4,"[[2.7, 2.9]]"
test/000423.mp4,test,1,1,1,1,11.2,278,1,177152,test/000419.mp4,"[[5.0, 6.114]]"
test/000420.mp4,test,1,1,1,2,12.032,298,1,190464,test/000419.mp4,"[[5.0, 6.294], [4.7, 5.484]]"
test/000415.mp4,test,1,0,1,2,11.968,296,1,189440,test/000412.mp4,"[[3.3, 4.004], [6.604, 7.788]]"
test/000433.mp4,test,1,0,1,1,7.744,191,1,121856,test/000430.mp4,"[[2.7, 3.204]]"
test/000429.mp4,test,1,0,1,1,6.656,162,1,104448,test/000426.mp4,"[[2.4, 3.68]]"
test/000425.mp4,test,1,0,1,1,11.2,278,1,177152,test/000419.mp4,"[[5.0, 6.104]]"
test/000424.mp4,test,1,1,0,1,10.432,258,1,164864,test/000419.mp4,"[[5.0, 5.28]]"
test/000435.mp4,test,1,1,1,1,6.272,155,1,98304,test/000434.mp4,"[[3.3, 4.384]]"
test/000436.mp4,test,1,1,0,1,5.632,139,1,88064,test/000434.mp4,"[[3.3, 3.7]]"
test/000438.mp4,test,0,0,0,0,6.4,158,1,100352,,[]
test/000437.mp4,test,1,0,1,1,6.208,153,1,97280,test/000434.mp4,"[[3.3, 4.284]]"
test/000439.mp4,test,1,1,1,1,6.848,168,1,107520,test/000438.mp4,"[[2.8, 3.524]]"
test/000434.mp4,test,0,0,0,0,5.504,136,1,86016,,[]
test/000440.mp4,test,1,1,0,1,6.528,160,1,102400,test/000438.mp4,"[[2.8, 3.2]]"
test/000441.mp4,test,1,0,1,1,6.848,168,1,107520,test/000438.mp4,"[[2.8, 3.524]]"
test/000442.mp4,test,0,0,0,0,10.304,255,1,162816,,[]
test/000446.mp4,test,1,1,1,1,10.624,263,1,167936,test/000442.mp4,"[[0.4, 1.124]]"
test/000447.mp4,test,1,1,0,1,10.432,257,1,164864,test/000442.mp4,"[[0.4, 0.88]]"
test/000445.mp4,test,1,0,1,2,11.136,274,1,176128,test/000442.mp4,"[[0.4, 0.984], [1.784, 2.718]]"
test/000444.mp4,test,1,1,0,2,10.496,258,1,165888,test/000442.mp4,"[[0.4, 0.864], [1.664, 2.064]]"
test/000443.mp4,test,1,1,1,2,11.136,274,1,176128,test/000442.mp4,"[[0.4, 1.004], [1.804, 2.738]]"
test/000448.mp4,test,1,0,1,1,10.56,261,1,166912,test/000442.mp4,"[[0.4, 1.104]]"
test/000449.mp4,test,0,0,0,0,15.68,390,1,248832,,[]
test/000458.mp4,test,1,1,0,1,5.504,134,1,86016,test/000456.mp4,"[[3.4, 3.68]]"
test/000456.mp4,test,0,0,0,0,5.376,132,1,83968,,[]
test/000457.mp4,test,1,1,1,1,6.336,156,1,99328,test/000456.mp4,"[[3.4, 4.604]]"
test/000460.mp4,test,0,0,0,0,4.032,99,1,62464,,[]
test/000465.mp4,test,0,0,0,0,5.44,133,1,84992,,[]
test/000450.mp4,test,1,1,1,2,17.472,433,1,277504,test/000449.mp4,"[[14.0, 15.114], [8.3, 9.144]]"
test/000461.mp4,test,0,0,0,0,9.152,227,1,144384,,[]
test/000459.mp4,test,1,0,1,1,6.336,156,1,99328,test/000456.mp4,"[[3.4, 4.584]]"
test/000451.mp4,test,1,1,0,2,15.936,395,1,252928,test/000449.mp4,"[[14.0, 14.2], [8.3, 8.5]]"
test/000466.mp4,test,1,1,1,1,6.272,152,1,98304,test/000465.mp4,"[[2.3, 3.264]]"
test/000467.mp4,test,1,1,0,1,5.568,135,1,87040,test/000465.mp4,"[[2.3, 2.58]]"
test/000462.mp4,test,1,1,1,1,10.112,251,1,159744,test/000461.mp4,"[[4.2, 5.374]]"
train/000473.mp4,train,0,0,0,0,4.16,102,1,64512,,[]
train/000472.mp4,train,1,0,1,1,6.08,147,1,95232,train/000469.mp4,"[[4.6, 5.6]]"
test/000468.mp4,test,1,0,1,1,6.208,150,1,97280,test/000465.mp4,"[[2.3, 3.244]]"
test/000454.mp4,test,1,1,0,1,15.808,392,1,250880,test/000449.mp4,"[[14.0, 14.2]]"
train/000469.mp4,train,0,0,0,0,5.12,125,1,79872,,[]
train/000470.mp4,train,1,1,1,1,5.952,144,1,93184,train/000469.mp4,"[[4.6, 5.504]]"
test/000453.mp4,test,1,1,1,1,16.448,408,1,261120,test/000449.mp4,"[[14.0, 14.874]]"
train/000475.mp4,train,1,1,0,1,4.288,104,1,66560,train/000473.mp4,"[[2.4, 2.6]]"
test/000464.mp4,test,1,0,1,1,10.048,249,1,158720,test/000461.mp4,"[[4.2, 5.344]]"
train/000474.mp4,train,1,1,1,1,5.056,123,1,78848,train/000473.mp4,"[[2.4, 3.394]]"
train/000483.mp4,train,1,1,0,1,5.696,140,1,89088,train/000481.mp4,"[[0.5, 0.9]]"
train/000480.mp4,train,1,0,1,1,6.4,157,1,100352,train/000477.mp4,"[[4.6, 5.544]]"
train/000485.mp4,train,0,0,0,0,4.352,106,1,67584,,[]
train/000479.mp4,train,1,1,0,1,5.824,142,1,91136,train/000477.mp4,"[[4.6, 4.88]]"
train/000486.mp4,train,1,1,1,1,4.608,111,1,71680,train/000485.mp4,"[[0.8, 1.554]]"
test/000416.mp4,test,1,1,1,1,11.072,274,1,175104,test/000412.mp4,"[[3.3, 4.054]]"
test/000430.mp4,test,0,0,0,0,7.36,182,1,115712,,[]
train/000496.mp4,train,0,0,0,0,8.32,205,1,131072,,[]
train/000495.mp4,train,1,0,1,1,16.768,417,1,266240,train/000489.mp4,"[[13.0, 13.864]]"
train/000498.mp4,train,1,1,0,1,8.448,208,1,133120,train/000496.mp4,"[[5.5, 5.9]]"
train/000497.mp4,train,1,1,1,1,8.832,217,1,139264,train/000496.mp4,"[[5.5, 6.284]]"
train/000500.mp4,train,0,0,0,0,5.376,132,1,83968,,[]
train/000499.mp4,train,1,0,1,1,8.704,214,1,137216,train/000496.mp4,"[[5.5, 6.204]]"
test/000463.mp4,test,1,1,0,1,9.28,229,1,146432,test/000461.mp4,"[[4.2, 4.48]]"
test/000452.mp4,test,1,0,1,2,17.088,425,1,271360,test/000449.mp4,"[[14.0, 15.2], [8.3, 8.724]]"
train/000476.mp4,train,1,0,1,1,5.184,127,1,80896,train/000473.mp4,"[[2.4, 3.52]]"
train/000502.mp4,train,1,1,0,1,5.504,135,1,86016,train/000500.mp4,"[[2.1, 2.3]]"
train/000501.mp4,train,1,1,1,1,6.016,148,1,94208,train/000500.mp4,"[[2.1, 2.854]]"
train/000471.mp4,train,1,1,0,1,5.248,127,1,81920,train/000469.mp4,"[[4.6, 4.8]]"
train/000481.mp4,train,0,0,0,0,5.568,137,1,87040,,[]
train/000482.mp4,train,1,1,1,1,6.528,160,1,102400,train/000481.mp4,"[[0.5, 1.764]]"
train/000504.mp4,train,0,0,0,0,4.48,109,1,69632,,[]
test/000455.mp4,test,1,0,1,1,16.512,410,1,262144,test/000449.mp4,"[[14.0, 14.92]]"
train/000503.mp4,train,1,0,1,1,5.632,138,1,88064,train/000500.mp4,"[[2.1, 2.484]]"
train/000488.mp4,train,1,0,1,1,4.608,111,1,71680,train/000485.mp4,"[[0.8, 1.554]]"
train/000505.mp4,train,1,1,1,1,4.928,119,1,76800,train/000504.mp4,"[[3.2, 3.954]]"
train/000477.mp4,train,0,0,0,0,5.696,140,1,89088,,[]
train/000484.mp4,train,1,0,1,1,6.4,157,1,100352,train/000481.mp4,"[[0.5, 1.644]]"
train/000478.mp4,train,1,1,1,1,6.464,159,1,101376,train/000477.mp4,"[[4.6, 5.564]]"
train/000487.mp4,train,1,1,0,1,4.416,107,1,68608,train/000485.mp4,"[[0.8, 1.364]]"
train/000508.mp4,train,0,0,0,0,12.48,309,1,197632,,[]
train/000515.mp4,train,0,0,0,0,6.4,157,1,100352,,[]
train/000518.mp4,train,1,0,1,1,7.04,171,1,110592,train/000515.mp4,"[[5.2, 5.88]]"
train/000510.mp4,train,1,1,0,2,12.736,314,1,201728,train/000508.mp4,"[[11.3, 11.5], [9.0, 9.28]]"
train/000516.mp4,train,1,1,1,1,6.976,170,1,109568,train/000515.mp4,"[[5.2, 5.864]]"
train/000511.mp4,train,1,0,1,2,13.44,332,1,212992,train/000508.mp4,"[[11.3, 11.684], [9.0, 9.904]]"
train/000513.mp4,train,1,1,0,1,12.608,312,1,199680,train/000508.mp4,"[[11.3, 11.5]]"
train/000519.mp4,train,0,0,0,0,4.864,119,1,75776,,[]
train/000509.mp4,train,1,1,1,2,13.824,342,1,219136,train/000508.mp4,"[[11.3, 12.024], [9.0, 9.934]]"
train/000517.mp4,train,1,1,0,1,6.528,159,1,102400,train/000515.mp4,"[[5.2, 5.4]]"
train/000512.mp4,train,1,1,1,1,13.184,326,1,208896,train/000508.mp4,"[[11.3, 12.084]]"
train/000520.mp4,train,1,1,1,1,4.864,117,1,75776,train/000519.mp4,"[[0.4, 1.094]]"
train/000523.mp4,train,0,0,0,0,4.864,119,1,75776,,[]
train/000529.mp4,train,1,1,0,1,4.992,121,1,77824,train/000527.mp4,"[[3.8, 4.0]]"
train/000526.mp4,train,1,0,1,1,5.248,127,1,81920,train/000523.mp4,"[[1.7, 2.244]]"
train/000521.mp4,train,1,1,0,1,4.928,119,1,76800,train/000519.mp4,"[[0.4, 1.164]]"
train/000489.mp4,train,0,0,0,0,16.128,401,1,256000,,[]
train/000514.mp4,train,1,0,1,1,12.736,315,1,201728,train/000508.mp4,"[[11.3, 11.684]]"
train/000527.mp4,train,0,0,0,0,4.864,119,1,75776,,[]
train/000525.mp4,train,1,1,0,1,4.992,121,1,77824,train/000523.mp4,"[[1.7, 1.98]]"
train/000522.mp4,train,1,0,1,1,4.928,119,1,76800,train/000519.mp4,"[[0.4, 1.12]]"
train/000490.mp4,train,1,1,1,2,17.216,426,1,273408,train/000489.mp4,"[[13.0, 13.844], [15.844, 16.598]]"
train/000528.mp4,train,1,1,1,1,5.888,143,1,92160,train/000527.mp4,"[[3.8, 4.944]]"
train/000524.mp4,train,1,1,1,1,5.248,127,1,81920,train/000523.mp4,"[[1.7, 2.274]]"
train/000493.mp4,train,1,1,1,1,16.768,417,1,266240,train/000489.mp4,"[[13.0, 13.874]]"
train/000531.mp4,train,0,0,0,0,4.544,111,1,70656,,[]
train/000494.mp4,train,1,1,0,1,16.256,403,1,258048,train/000489.mp4,"[[13.0, 13.28]]"
train/000492.mp4,train,1,0,1,2,17.152,425,1,272384,train/000489.mp4,"[[13.0, 13.824], [15.824, 16.578]]"
train/000530.mp4,train,1,0,1,1,6.08,148,1,95232,train/000527.mp4,"[[3.8, 5.08]]"
train/000491.mp4,train,1,1,0,2,16.32,405,1,259072,train/000489.mp4,"[[13.0, 13.28], [15.28, 15.68]]"
train/000532.mp4,train,0,0,0,0,4.224,103,1,65536,,[]
train/000533.mp4,train,1,1,1,1,5.056,123,1,78848,train/000532.mp4,"[[0.9, 1.834]]"
train/000535.mp4,train,1,0,1,1,4.608,112,1,71680,train/000532.mp4,"[[0.9, 1.364]]"
train/000540.mp4,train,0,0,0,0,5.248,129,1,81920,,[]
train/000534.mp4,train,1,1,0,1,4.352,106,1,67584,train/000532.mp4,"[[0.9, 1.1]]"
train/000538.mp4,train,1,1,0,1,4.352,106,1,67584,train/000536.mp4,"[[0.9, 1.38]]"
train/000537.mp4,train,1,1,1,1,4.544,110,1,70656,train/000536.mp4,"[[0.9, 1.564]]"
train/000536.mp4,train,0,0,0,0,4.224,104,1,65536,,[]
train/000539.mp4,train,1,0,1,1,4.48,108,1,69632,train/000536.mp4,"[[0.9, 1.524]]"
train/000542.mp4,train,1,1,0,1,5.376,132,1,83968,train/000540.mp4,"[[2.3, 2.5]]"
train/000543.mp4,train,1,0,1,1,5.44,133,1,84992,train/000540.mp4,"[[2.3, 2.604]]"
train/000541.mp4,train,1,1,1,1,5.696,140,1,89088,train/000540.mp4,"[[2.3, 2.844]]"
train/000548.mp4,train,0,0,0,0,4.48,110,1,69632,,[]
train/000553.mp4,train,0,0,0,0,4.224,104,1,65536,,[]
train/000544.mp4,train,0,0,0,0,6.912,170,1,108544,,[]
train/000551.mp4,train,1,0,1,1,4.672,114,1,72704,train/000548.mp4,"[[1.9, 2.204]]"
train/000556.mp4,train,1,0,1,1,4.544,112,1,70656,train/000553.mp4,"[[0.9, 1.324]]"
train/000549.mp4,train,1,1,1,1,4.928,121,1,76800,train/000548.mp4,"[[1.9, 2.444]]"
train/000555.mp4,train,1,1,0,1,4.352,107,1,67584,train/000553.mp4,"[[0.9, 1.1]]"
train/000550.mp4,train,1,1,0,1,4.608,113,1,71680,train/000548.mp4,"[[1.9, 2.1]]"
train/000546.mp4,train,1,1,0,1,7.04,173,1,110592,train/000544.mp4,"[[4.3, 4.5]]"
train/000545.mp4,train,1,1,1,1,7.872,194,1,123904,train/000544.mp4,"[[4.3, 5.354]]"
train/000547.mp4,train,1,0,1,1,7.296,179,1,114688,train/000544.mp4,"[[4.3, 4.804]]"
train/000559.mp4,train,1,1,0,1,9.344,230,1,147456,train/000557.mp4,"[[8.2, 8.48]]"
train/000561.mp4,train,0,0,0,0,7.872,195,1,123904,,[]
train/000560.mp4,train,1,0,1,1,9.728,241,1,153600,train/000557.mp4,"[[8.2, 8.944]]"
train/000557.mp4,train,0,0,0,0,9.216,228,1,145408,,[]
train/000566.mp4,train,0,0,0,0,5.824,144,1,91136,,[]
train/000567.mp4,train,1,1,1,1,6.592,163,1,103424,train/000566.mp4,"[[0.4, 1.424]]"
train/000562.mp4,train,1,1,1,1,8.64,214,1,136192,train/000561.mp4,"[[0.9, 1.954]]"
train/000572.mp4,train,1,1,1,1,7.68,189,1,120832,train/000571.mp4,"[[3.5, 4.164]]"
train/000570.mp4,train,0,0,0,0,4.288,105,1,66560,,[]
train/000574.mp4,train,1,0,1,1,7.616,187,1,119808,train/000571.mp4,"[[3.5, 4.084]]"
train/000564.mp4,train,1,0,1,1,8.576,212,1,135168,train/000561.mp4,"[[0.9, 1.884]]"
train/000576.mp4,train,1,1,1,1,7.168,177,1,112640,train/000575.mp4,"[[0.2, 1.014]]"
